"Date","Time","Close","y","AR1","AR2","AR3","EMA05","EMA10","MACD","CMO24","CMO48"
2018-03-29,06:00:00,1.231,0.0013,0.00056,-0.00172,-0.00034,0.00079946,0.00267847,-0.00125201,0,0.04166667
2018-03-29,09:00:00,1.2323,-0.00331,0.0013,0.00186,-0.00042,-0.00033375,0.00112778,-0.00101829,0.08333333,0.04166667
2018-03-29,12:00:00,1.22899,0.00135,-0.00331,-0.00201,-0.00145,0.00198411,0.00363086,-0.00102168,0,0.04166667
2018-03-29,15:00:00,1.23034,-0.00019,0.00135,-0.00196,-0.00066,0.00042268,0.00186611,-0.00087379,0,0.04166667
2018-03-29,18:00:00,1.23015,-3e-05,-0.00019,0.00116,-0.00215,0.0004084,0.00168221,-0.00073512,0,0
2018-03-29,21:00:00,1.23012,0.00116,-3e-05,-0.00022,0.00113,0.00029221,0.00140085,-0.00059761,-0.08333333,-0.04166667
2018-03-30,00:00:00,1.23128,0.00042,0.00116,0.00113,0.00094,-0.00057858,0.00019701,-0.00039074,-0.08333333,0
2018-03-30,03:00:00,1.2317,0.00092,0.00042,0.00158,0.00155,-0.00066578,-0.0001825,-0.00019756,-0.08333333,0.04166667
2018-03-30,06:00:00,1.23262,0.00013,0.00092,0.00134,0.0025,-0.00105724,-0.0009021,9.26e-06,0,0.08333333
2018-03-30,09:00:00,1.23275,-0.00096,0.00013,0.00105,0.00147,-0.00079155,-0.0008445,0.00016335,0.08333333,0.125
2018-03-30,12:00:00,1.23179,0.00026,-0.00096,-0.00083,9e-05,0.00011224,9.445e-05,0.00020638,0,0.125
2018-03-30,15:00:00,1.23205,-0.00012,0.00026,-7e-04,-0.00057,-9.856e-05,-0.00013551,0.00025494,0.08333333,0.16666667
2018-04-01,18:00:00,1.23193,0.00035,-0.00012,0.00014,-0.00082,1.424e-05,-1.274e-05,0.00027958,0,0.125
2018-04-01,21:00:00,1.23228,-0.00057,0.00035,0.00023,0.00049,-0.0002239,-0.00029684,0.00031729,0,0.125
2018-04-02,00:00:00,1.23171,0.00057,-0.00057,-0.00022,-0.00034,0.00023068,0.00022344,0.00030179,-0.08333333,0.125
2018-04-02,03:00:00,1.23228,0.00079,0.00057,0,0.00035,-0.00022627,-0.0002836,0.00032581,0,0.125
2018-04-02,06:00:00,1.23307,0.00056,0.00079,0.00136,0.00079,-0.00067757,-0.00087845,0.00038664,0.08333333,0.16666667
2018-04-02,09:00:00,1.23363,-0.00481,0.00056,0.00135,0.00192,-0.0008251,-0.00117697,0.00045179,0.16666667,0.16666667
2018-04-02,12:00:00,1.22882,0.00111,-0.00481,-0.00425,-0.00346,0.00265654,0.00297242,0.00017251,0.16666667,0.125
2018-04-02,15:00:00,1.22993,0.00019,0.00111,-0.0037,-0.00314,0.00103097,0.00152375,6.938e-05,0.25,0.125
2018-04-02,18:00:00,1.23012,0.00012,0.00019,0.0013,-0.00351,0.00056059,0.0010912,2.321e-05,0.33333333,0.16666667
2018-04-02,21:00:00,1.23024,0.00025,0.00012,0.00031,0.00142,0.00029367,0.00079456,1.063e-05,0.33333333,0.16666667
2018-04-03,00:00:00,1.23049,0.00161,0.00025,0.00037,0.00056,2.906e-05,0.0004455,2.805e-05,0.33333333,0.16666667
2018-04-03,03:00:00,1.2321,-0.00138,0.00161,0.00186,0.00198,-0.00105402,-0.00095283,0.00015007,0.41666667,0.20833333
2018-04-03,06:00:00,1.23072,-0.00118,-0.00138,0.00023,0.00048,0.00021727,0.00034945,0.00014011,0.33333333,0.16666667
2018-04-03,09:00:00,1.22954,-0.00328,-0.00118,-0.00256,-0.00095,0.00093145,0.00125132,6.039e-05,0.25,0.16666667
2018-04-03,12:00:00,1.22626,0.00026,-0.00328,-0.00446,-0.00584,0.00280758,0.00370739,-0.00019303,0.25,0.125
2018-04-03,15:00:00,1.22652,0.00035,0.00026,-0.00302,-0.0042,0.00169833,0.00282054,-0.00031568,0.25,0.125
2018-04-03,18:00:00,1.22687,0.00087,0.00035,0.00061,-0.00267,0.00089883,0.0020213,-0.00034348,0.33333333,0.16666667
2018-04-03,21:00:00,1.22774,0.00045,0.00087,0.00122,0.00148,1.916e-05,0.00094192,-0.0002764,0.41666667,0.16666667
2018-04-04,00:00:00,1.22819,-0.0016,0.00045,0.00132,0.00167,-0.00028728,0.00040242,-0.00017954,0.41666667,0.16666667
2018-04-04,03:00:00,1.22659,0.00112,-0.0016,-0.00115,-0.00028,0.00087509,0.00163829,-0.00019951,0.33333333,0.125
2018-04-04,06:00:00,1.22771,0.00208,0.00112,-0.00048,-3e-05,-0.00016333,0.000424,-0.00011762,0.33333333,0.16666667
2018-04-04,09:00:00,1.22979,-0.00086,0.00208,0.0032,0.0016,-0.00149561,-0.00135496,8.535e-05,0.33333333,0.20833333
2018-04-04,12:00:00,1.22893,-0.00087,-0.00086,0.00122,0.00234,-0.00042379,-0.00040502,0.00016576,0.33333333,0.16666667
2018-04-04,15:00:00,1.22806,6e-05,-0.00087,-0.00173,0.00035,0.00029741,0.00038038,0.00016411,0.25,0.16666667
2018-04-04,18:00:00,1.22812,7e-04,6e-05,-0.00081,-0.00167,0.00015822,0.00026208,0.0001701,0.33333333,0.16666667
2018-04-04,21:00:00,1.22882,-0.00036,7e-04,0.00076,-0.00011,-0.00036124,-0.00035835,0.00022101,0.33333333,0.16666667
2018-04-05,00:00:00,1.22846,-0.00295,-0.00036,0.00034,4e-04,-8.8e-07,1.3e-06,0.00022926,0.33333333,0.125
2018-04-05,03:00:00,1.22551,0.00203,-0.00295,-0.00331,-0.00261,0.00196602,0.00241464,4.453e-05,0.25,0.125
2018-04-05,06:00:00,1.22754,-0.00244,0.00203,-0.00092,-0.00128,-4.271e-05,0.00031465,6.624e-05,0.25,0.16666667
2018-04-05,09:00:00,1.2251,-0.00223,-0.00244,-0.00041,-0.00336,0.00159814,0.00225375,-6.921e-05,0.16666667,0.16666667
2018-04-05,12:00:00,1.22287,0.00073,-0.00223,-0.00467,-0.00264,0.00255204,0.00366847,-0.00028251,0.16666667,0.16666667
2018-04-05,15:00:00,1.2236,0.00029,0.00073,-0.0015,-0.00394,0.00121464,0.00240415,-0.00034388,0.16666667,0.20833333
2018-04-05,18:00:00,1.22389,0.00096,0.00029,0.00102,-0.00121,0.00061637,0.00172971,-0.0003341,0.16666667,0.25
2018-04-05,21:00:00,1.22485,-0.00095,0.00096,0.00125,0.00198,-0.00022914,0.00062971,-0.00023672,0.16666667,0.25
2018-04-06,00:00:00,1.2239,-0.00093,-0.00095,1e-05,3e-04,0.00048052,0.00129243,-0.00021088,0.08333333,0.20833333
2018-04-06,03:00:00,1.22297,0.00135,-0.00093,-0.00188,-0.00092,0.00094029,0.0018183,-0.0002295,0,0.20833333
2018-04-06,06:00:00,1.22432,0.00023,0.00135,0.00042,-0.00053,-0.0002732,0.0003831,-0.00012896,0.08333333,0.20833333
2018-04-06,09:00:00,1.22455,0.00268,0.00023,0.00158,0.00065,-0.00033552,0.00012521,-3.02e-05,0.16666667,0.20833333
2018-04-06,12:00:00,1.22723,0.00114,0.00268,0.00291,0.00426,-0.0020104,-0.00209033,0.0002187,0.25,0.25
2018-04-06,15:00:00,1.22837,-0.00075,0.00114,0.00382,0.00405,-0.00210032,-0.00264305,0.00044987,0.25,0.25
2018-04-08,18:00:00,1.22762,-3e-04,-0.00075,0.00039,0.00307,-0.00090027,-0.00154892,0.00053618,0.16666667,0.25
2018-04-08,21:00:00,1.22732,-0.00012,-3e-04,-0.00105,9e-05,-0.00040024,-0.00102189,0.00055465,0.08333333,0.25
2018-04-09,00:00:00,1.2272,0.00031,-0.00012,-0.00042,-0.00117,-0.00018688,-0.00073797,0.00053986,0,0.20833333
2018-04-09,03:00:00,1.22751,-0.00088,0.00031,0.00019,-0.00011,-0.00033131,-0.00085748,0.00053122,0.08333333,0.20833333
2018-04-09,06:00:00,1.22663,0.00458,-0.00088,-0.00057,-0.00069,0.00036574,1.837e-05,0.00044972,0,0.16666667
2018-04-09,09:00:00,1.23121,0.00076,0.00458,0.0037,0.00401,-0.00280956,-0.0037323,0.00067425,0,0.16666667
2018-04-09,12:00:00,1.23197,9e-05,0.00076,0.00534,0.00446,-0.00237976,-0.00367557,0.00083351,0.08333333,0.20833333
2018-04-09,15:00:00,1.23206,9e-05,9e-05,0.00085,0.00543,-0.00164657,-0.00308097,0.00089884,0.16666667,0.20833333
2018-04-09,18:00:00,1.23215,0.00019,9e-05,0.00018,0.00094,-0.00115777,-0.00259449,0.00089983,0.16666667,0.25
2018-04-09,21:00:00,1.23234,-0.00093,0.00019,0.00028,0.00037,-0.00089857,-0.00227827,0.00086478,0.16666667,0.25
2018-04-10,00:00:00,1.23141,0.00025,-0.00093,-0.00074,-0.00065,2.09e-05,-0.00110318,0.00073552,0.16666667,0.25
2018-04-10,03:00:00,1.23166,0.00064,0.00025,-0.00068,-0.00049,-0.00015279,-0.0011072,0.00062762,0.25,0.25
2018-04-10,06:00:00,1.2323,0.00264,0.00064,0.00089,-4e-05,-0.00052858,-0.00142958,0.00056222,0.25,0.25
2018-04-10,09:00:00,1.23494,-0.00118,0.00264,0.00328,0.00353,-0.00211244,-0.00332971,0.00065324,0.33333333,0.25
2018-04-10,12:00:00,1.23376,0.00202,-0.00118,0.00146,0.0021,-0.00062168,-0.00175891,0.00059226,0.33333333,0.25
2018-04-10,15:00:00,1.23578,-0.00038,0.00202,0.00084,0.00348,-0.00176118,-0.00309189,0.00064208,0.33333333,0.25
2018-04-10,18:00:00,1.2354,0.00063,-0.00038,0.00164,0.00046,-0.00092084,-0.00221887,0.0006041,0.25,0.20833333
2018-04-10,21:00:00,1.23603,0.00024,0.00063,0.00025,0.00227,-0.00103395,-0.00233095,0.00057616,0.25,0.20833333
2018-04-11,00:00:00,1.23627,0.00103,0.00024,0.00087,0.00049,-0.00084936,-0.00210356,0.00052977,0.33333333,0.20833333
2018-04-11,03:00:00,1.2373,0.00041,0.00103,0.00127,0.0019,-0.00125296,-0.00256387,0.00052347,0.41666667,0.20833333
2018-04-11,06:00:00,1.23771,-0.00018,0.00041,0.00144,0.00168,-0.00110869,-0.00243322,0.00050186,0.41666667,0.25
2018-04-11,09:00:00,1.23753,0.00068,-0.00018,0.00023,0.00126,-0.00061919,-0.0018436,0.00043299,0.33333333,0.25
2018-04-11,12:00:00,1.23821,-0.00189,0.00068,5e-04,0.00091,-0.00086618,-0.00206482,0.000392,0.33333333,0.29166667
2018-04-11,15:00:00,1.23632,0.00038,-0.00189,-0.00121,-0.00139,0.00068249,-0.00014308,0.00020574,0.25,0.25
2018-04-11,18:00:00,1.2367,0.00106,0.00038,-0.00151,-0.00083,0.00020161,-0.00042803,8.258e-05,0.33333333,0.25
2018-04-11,21:00:00,1.23776,-9e-04,0.00106,0.00144,-0.00045,-0.00057232,-0.00121753,4.864e-05,0.41666667,0.25
2018-04-12,00:00:00,1.23686,-0.00068,-9e-04,0.00016,0.00054,0.0002184,-0.00025985,-5.28e-05,0.41666667,0.20833333
2018-04-12,03:00:00,1.23618,-0.00255,-0.00068,-0.00158,-0.00052,0.00059888,0.0003437,-0.00017706,0.33333333,0.20833333
2018-04-12,06:00:00,1.23363,-0.0022,-0.00255,-0.00323,-0.00413,0.0020992,0.00236752,-0.00042805,0.33333333,0.16666667
2018-04-12,09:00:00,1.23143,0.00033,-0.0022,-0.00475,-0.00543,0.00286608,0.00373701,-0.00072201,0.25,0.125
2018-04-12,12:00:00,1.23176,0.00114,0.00033,-0.00187,-0.00442,0.00169066,0.0027875,-0.00086438,0.25,0.16666667
2018-04-12,15:00:00,1.2329,-0.00029,0.00114,0.00147,-0.00073,0.00036705,0.0013479,-0.00085061,0.25,0.20833333
2018-04-12,18:00:00,1.23261,0.00021,-0.00029,0.00085,0.00118,0.00043798,0.00134005,-0.00082902,0.16666667,0.16666667
2018-04-12,21:00:00,1.23282,0.00016,0.00021,-8e-05,0.00106,0.00015193,0.00092453,-0.00076986,0.16666667,0.16666667
2018-04-13,00:00:00,1.23298,-8e-04,0.00016,0.00037,8e-05,-5.43e-06,0.00062547,-0.00069169,0.25,0.20833333
2018-04-13,03:00:00,1.23218,0.00141,-8e-04,-0.00064,-0.00043,0.00052965,0.00116624,-0.00066539,0.16666667,0.20833333
2018-04-13,06:00:00,1.23359,-0.00135,0.00141,0.00061,0.00077,-0.00058695,-0.00019949,-0.00053043,0.16666667,0.20833333
2018-04-13,09:00:00,1.23224,-0.00023,-0.00135,6e-05,-0.00074,0.00050864,0.00094127,-0.00050937,0.08333333,0.20833333
2018-04-13,12:00:00,1.23201,0.00138,-0.00023,-0.00158,-0.00017,0.00049237,0.00095826,-0.00048816,0.08333333,0.20833333
2018-04-13,15:00:00,1.23339,-0.00017,0.00138,0.00115,-2e-04,-0.00059181,-0.00034511,-0.00036411,0.08333333,0.20833333
2018-04-15,18:00:00,1.23322,0.00063,-0.00017,0.00121,0.00098,-0.00028126,-0.00014333,-0.00028019,0.08333333,0.16666667
2018-04-15,21:00:00,1.23385,-6e-05,0.00063,0.00046,0.00184,-0.00060756,-0.00063278,-0.00017413,0.08333333,0.16666667
2018-04-16,00:00:00,1.23379,-0.00103,-6e-05,0.00057,4e-04,-0.0003651,-0.00046869,-0.0001034,0,0.16666667
2018-04-16,03:00:00,1.23276,0.00357,-0.00103,-0.00109,-0.00046,0.00044321,0.0004592,-0.00012018,-0.08333333,0.16666667
2018-04-16,06:00:00,1.23633,0.00158,0.00357,0.00254,0.00248,-0.00208458,-0.00254525,0.0001029,-0.08333333,0.16666667
2018-04-16,09:00:00,1.23791,-0.00099,0.00158,0.00515,0.00412,-0.00244311,-0.00337526,0.0003374,0,0.16666667
2018-04-16,12:00:00,1.23692,0.00122,-0.00099,0.00059,0.00416,-0.0009688,-0.00195163,0.00040198,-0.08333333,0.125
2018-04-16,15:00:00,1.23814,-2e-04,0.00122,0.00023,0.00181,-0.00145925,-0.00259502,0.0004968,0,0.125
2018-04-16,18:00:00,1.23794,0.00055,-2e-04,0.00102,3e-05,-0.00083956,-0.00195962,0.00051384,-0.08333333,0.125
2018-04-16,21:00:00,1.23849,-0.00037,0.00055,0.00035,0.00157,-0.00092643,-0.00205338,0.00052793,-0.08333333,0.16666667
2018-04-17,00:00:00,1.23812,0.00195,-0.00037,0.00018,-2e-05,-0.00037101,-0.00137736,0.00047952,-0.08333333,0.16666667
2018-04-17,03:00:00,1.24007,-0.00284,0.00195,0.00158,0.00213,-0.00154739,-0.00272244,0.00054144,0,0.16666667
2018-04-17,06:00:00,1.23723,-0.00235,-0.00284,-0.00089,-0.00126,0.00086168,9.613e-05,0.00036234,0,0.16666667
2018-04-17,09:00:00,1.23488,-0.00082,-0.00235,-0.00519,-0.00324,0.00214107,0.00200133,7.201e-05,0,0.125
2018-04-17,12:00:00,1.23406,0.00267,-0.00082,-0.00317,-0.00601,0.00197399,0.00230831,-0.00017534,-0.08333333,0.08333333
2018-04-17,15:00:00,1.23673,0.00071,0.00267,0.00185,-5e-04,-0.00046406,-0.00029598,-0.00015966,-0.08333333,0.08333333
2018-04-17,18:00:00,1.23744,-0.00045,0.00071,0.00338,0.00256,-0.00078277,-0.00082313,-0.00010466,0,0.08333333
2018-04-17,21:00:00,1.23699,0.00118,-0.00045,0.00026,0.00293,-0.0002219,-0.00030534,-0.00010169,-0.08333333,0.04166667
2018-04-18,00:00:00,1.23817,-0.00192,0.00118,0.00073,0.00144,-0.00093466,-0.00121533,-2.723e-05,-0.08333333,0.08333333
2018-04-18,03:00:00,1.23625,0.00051,-0.00192,-0.00074,-0.00119,0.00065684,0.00057649,-0.00010964,-0.08333333,0.04166667
2018-04-18,06:00:00,1.23676,0.00232,0.00051,-0.00141,-0.00023,9.784e-05,5.435e-05,-0.00013072,-0.08333333,0.04166667
2018-04-18,09:00:00,1.23908,-0.0014,0.00232,0.00283,0.00091,-0.0014815,-0.00185377,3.54e-06,0,0.04166667
2018-04-18,12:00:00,1.23768,1e-04,-0.0014,0.00092,0.00143,-5.439e-05,-0.00037132,-9.27e-06,0,0.04166667
2018-04-18,15:00:00,1.23778,-1e-05,1e-04,-0.0013,0.00102,-0.00010298,-0.00038568,-1.785e-05,0,0.04166667
2018-04-18,18:00:00,1.23777,-0.00036,-1e-05,9e-05,-0.00131,-6.204e-05,-0.00030742,-3.03e-05,0,0.04166667
2018-04-18,21:00:00,1.23741,0.00037,-0.00036,-0.00037,-0.00027,0.00019858,4.296e-05,-6.68e-05,-0.08333333,0
2018-04-19,00:00:00,1.23778,0.00034,0.00037,1e-05,0,-0.00011433,-0.00026763,-6.971e-05,0,0
2018-04-19,03:00:00,1.23812,-0.00116,0.00034,0.00071,0.00035,-0.00030295,-0.0004972,-5.318e-05,0.08333333,0
2018-04-19,06:00:00,1.23696,0.00105,-0.00116,-0.00082,-0.00045,0.00057131,0.00054224,-0.00012093,0,-0.04166667
2018-04-19,09:00:00,1.23801,-0.00459,0.00105,-0.00011,0.00023,-0.00031918,-0.0004155,-9.665e-05,0,0
2018-04-19,12:00:00,1.23342,0.00036,-0.00459,-0.00354,-0.0047,0.00284716,0.00341545,-0.00037566,0,-0.04166667
2018-04-19,15:00:00,1.23378,0.00084,0.00036,-0.00423,-0.00318,0.00165805,0.00249986,-0.00051339,0,0
2018-04-19,18:00:00,1.23462,5e-05,0.00084,0.0012,-0.00339,0.00054531,0.00135801,-0.00052355,0.08333333,0
2018-04-19,21:00:00,1.23467,-0.00056,5e-05,0.00089,0.00125,0.00033015,0.00107014,-0.00050244,0.08333333,0
2018-04-20,00:00:00,1.23411,9e-05,-0.00056,-0.00051,0.00033,0.00059338,0.0013337,-0.00050062,0.08333333,0
2018-04-20,03:00:00,1.2342,-0.00409,9e-05,-0.00047,-0.00042,0.00033553,0.00101752,-0.00046837,0.08333333,0.04166667
2018-04-20,06:00:00,1.23011,-0.00111,-0.00409,-0.004,-0.00456,0.0029503,0.00417883,-0.00068441,0.08333333,0.04166667
2018-04-20,09:00:00,1.229,-0.00072,-0.00111,-0.0052,-0.00511,0.00270681,0.00432717,-0.00085303,0.08333333,0.04166667
2018-04-20,12:00:00,1.22828,-5e-05,-0.00072,-0.00183,-0.00592,0.00228448,0.00412945,-0.00095625,0.08333333,0
2018-04-20,15:00:00,1.22823,-0.00035,-5e-05,-0.00077,-0.00188,0.00155627,0.0034195,-0.00096813,0,-0.04166667
2018-04-22,18:00:00,1.22788,-0.00094,-0.00035,-4e-04,-0.00112,0.00127079,0.00308408,-0.00093907,-0.08333333,-0.04166667
2018-04-22,21:00:00,1.22694,0.00016,-0.00094,-0.00129,-0.00134,0.0014738,0.00329238,-0.00092139,-0.08333333,-0.08333333
2018-04-23,00:00:00,1.2271,0.00088,0.00016,-0.00078,-0.00113,0.00087581,0.0025628,-0.00083947,-0.08333333,-0.08333333
2018-04-23,03:00:00,1.22798,-0.00492,0.00088,0.00104,1e-04,-2.85e-06,0.00137678,-0.00067372,0,-0.04166667
2018-04-23,06:00:00,1.22306,7e-04,-0.00492,-0.00404,-0.00388,0.00327805,0.00515186,-0.00083272,-0.08333333,-0.08333333
2018-04-23,09:00:00,1.22376,-0.00205,7e-04,-0.00422,-0.00334,0.00171864,0.00364238,-0.00082638,-0.08333333,-0.04166667
2018-04-23,12:00:00,1.22171,-0.00125,-0.00205,-0.00135,-0.00627,0.00251237,0.00465735,-0.00089036,-0.08333333,-0.04166667
2018-04-23,15:00:00,1.22046,0.00036,-0.00125,-0.0033,-0.0026,0.00250819,0.00483323,-0.00094197,-0.16666667,-0.08333333
2018-04-23,18:00:00,1.22082,-0.00017,0.00036,-0.00089,-0.00294,0.00143207,0.00365986,-0.00087823,-0.08333333,-0.04166667
2018-04-23,21:00:00,1.22065,0.00056,-0.00017,0.00019,-0.00106,0.00106799,0.00313347,-0.00077735,-0.08333333,-0.08333333
2018-04-24,00:00:00,1.22121,-0.00094,0.00056,0.00039,0.00075,0.00033861,0.00210551,-0.00061013,-0.08333333,-0.04166667
2018-04-24,03:00:00,1.22027,0.00086,-0.00094,-0.00038,-0.00055,0.00085235,0.00249173,-0.00050443,-0.16666667,-0.04166667
2018-04-24,06:00:00,1.22113,-0.00088,0.00086,-8e-05,0.00048,-5.16e-06,0.001335,-0.0003268,-0.08333333,-0.04166667
2018-04-24,09:00:00,1.22025,0.00219,-0.00088,-2e-05,-0.00096,0.00058317,0.00181222,-0.00022371,-0.16666667,-0.08333333
2018-04-24,12:00:00,1.22244,0.0012,0.00219,0.00131,0.00217,-0.00107127,-0.00030915,2.37e-05,-0.08333333,-0.04166667
2018-04-24,15:00:00,1.22364,-0.00045,0.0012,0.00339,0.00251,-0.00151424,-0.00123481,0.00028536,-0.08333333,-0.04166667
2018-04-24,18:00:00,1.22319,-0.00024,-0.00045,0.00075,0.00294,-0.00070955,-0.00064217,0.00043628,-0.16666667,-0.04166667
2018-04-24,21:00:00,1.22295,-0.00073,-0.00024,-0.00069,0.00051,-0.00031309,-0.0003291,0.00052229,-0.25,-0.08333333
2018-04-25,00:00:00,1.22222,-0.00118,-0.00073,-0.00097,-0.00142,0.00027789,0.00032795,0.00053065,-0.25,-0.08333333
2018-04-25,03:00:00,1.22104,-0.00047,-0.00118,-0.00191,-0.00215,0.00097187,0.00123373,0.00045997,-0.33333333,-0.125
2018-04-25,06:00:00,1.22057,-0.0023,-0.00047,-0.00165,-0.00238,0.00096119,0.0013939,0.00038771,-0.33333333,-0.125
2018-04-25,09:00:00,1.21827,-0.00062,-0.0023,-0.00277,-0.00395,0.00217407,0.00302223,0.00020059,-0.33333333,-0.125
2018-04-25,12:00:00,1.21765,-0.00037,-0.00062,-0.00292,-0.00339,0.00186266,0.00297995,5.804e-05,-0.33333333,-0.125
2018-04-25,15:00:00,1.21728,-0.00126,-0.00037,-0.00099,-0.00329,0.00148838,0.00274082,-3.328e-05,-0.33333333,-0.16666667
2018-04-25,18:00:00,1.21602,0.0012,-0.00126,-0.00163,-0.00225,0.0018322,0.00327334,-0.00014443,-0.33333333,-0.20833333
2018-04-25,21:00:00,1.21722,0.00041,0.0012,-6e-05,-0.00043,0.00042141,0.00169632,-0.00010486,-0.25,-0.16666667
2018-04-26,00:00:00,1.21763,0.00018,0.00041,0.00161,0.00035,7.55e-06,0.00105239,-2.307e-05,-0.25,-0.16666667
2018-04-26,03:00:00,1.21781,-4e-05,0.00018,0.00059,0.00179,-0.00011502,0.00071372,6.627e-05,-0.25,-0.125
2018-04-26,06:00:00,1.21777,0.00219,-4e-05,0.00014,0.00055,-5.007e-05,0.00061663,0.00014147,-0.25,-0.16666667
2018-04-26,09:00:00,1.21996,-0.00863,0.00219,0.00215,0.00233,-0.00149344,-0.00128736,0.00034585,-0.25,-0.16666667
2018-04-26,12:00:00,1.21133,-0.00084,-0.00863,-0.00644,-0.00648,0.00475765,0.00600756,-7.081e-05,-0.25,-0.16666667
2018-04-26,15:00:00,1.21049,-0.00017,-0.00084,-0.00947,-0.00728,0.00373171,0.0056025,-0.00035758,-0.25,-0.20833333
2018-04-26,18:00:00,1.21032,4e-04,-0.00017,-0.00101,-0.00964,0.00260109,0.0047229,-0.00050433,-0.33333333,-0.20833333
2018-04-26,21:00:00,1.21072,0.00068,4e-04,0.00023,-0.00061,0.00146734,0.00353686,-0.00051811,-0.25,-0.16666667
2018-04-27,00:00:00,1.2114,-0.00253,0.00068,0.00108,0.00091,0.00052483,0.00233738,-0.00042876,-0.25,-0.16666667
2018-04-27,03:00:00,1.20887,-0.00079,-0.00253,-0.00185,-0.00145,0.0020365,0.00398235,-0.00048334,-0.25,-0.20833333
2018-04-27,06:00:00,1.20808,0.00058,-0.00079,-0.00332,-0.00264,0.00188428,0.0039046,-0.00051313,-0.33333333,-0.20833333
2018-04-27,09:00:00,1.20866,0.00222,0.00058,-0.00021,-0.00274,0.00086946,0.00272007,-0.00043722,-0.25,-0.20833333
2018-04-27,12:00:00,1.21088,0.00127,0.00222,0.0028,0.00201,-0.00090041,0.0004091,-0.00019337,-0.25,-0.16666667
2018-04-27,15:00:00,1.21215,0.00059,0.00127,0.00349,0.00407,-0.001447,-0.00070443,8.276e-05,-0.25,-0.16666667
2018-04-29,18:00:00,1.21274,9e-05,0.00059,0.00186,0.00408,-0.00135805,-0.00105913,0.00032107,-0.16666667,-0.16666667
2018-04-29,21:00:00,1.21283,-0.00032,9e-05,0.00068,0.00195,-0.00096542,-0.00094025,0.00049054,-0.08333333,-0.16666667
2018-04-30,00:00:00,1.21251,5e-04,-0.00032,-0.00023,0.00036,-0.00043034,-0.00050753,0.00058069,-0.08333333,-0.16666667
2018-04-30,03:00:00,1.21301,-0.00153,5e-04,0.00018,0.00027,-0.00062028,-0.0008244,0.00066741,0,-0.16666667
2018-04-30,06:00:00,1.21148,-0.00282,-0.00153,-0.00103,-0.00135,0.00060642,0.00057726,0.00061636,0,-0.16666667
2018-04-30,09:00:00,1.20866,-0.00115,-0.00282,-0.00435,-0.00385,0.00228423,0.00277952,0.00039791,0,-0.16666667
2018-04-30,12:00:00,1.20751,0.00049,-0.00115,-0.00397,-0.0055,0.00228943,0.00321501,0.00019166,0,-0.16666667
2018-04-30,15:00:00,1.208,-0.00031,0.00049,-0.00066,-0.00348,0.00119956,0.0022295,0.00010808,0.08333333,-0.125
2018-04-30,18:00:00,1.20769,0.00018,-0.00031,0.00018,-0.00097,0.00100632,0.00207772,5.448e-05,0.08333333,-0.125
2018-04-30,21:00:00,1.20787,-0.00035,0.00018,-0.00013,0.00036,0.00055083,0.00155262,5.362e-05,0.08333333,-0.08333333
2018-05-01,00:00:00,1.20752,-0.00146,-0.00035,-0.00017,-0.00048,0.0006005,0.00155664,5.192e-05,0,-0.125
2018-05-01,03:00:00,1.20606,-0.00266,-0.00146,-0.00181,-0.00163,0.00137361,0.00246811,-2.118e-05,-0.08333333,-0.16666667
2018-05-01,06:00:00,1.2034,-0.00098,-0.00266,-0.00412,-0.00447,0.00268902,0.00419567,-0.00021172,-0.08333333,-0.16666667
2018-05-01,09:00:00,1.20242,-0.00241,-0.00098,-0.00364,-0.0051,0.00244596,0.00423459,-0.0003582,-0.16666667,-0.20833333
2018-05-01,12:00:00,1.20001,-0.00047,-0.00241,-0.00339,-0.00605,0.00323725,0.00543643,-0.00055982,-0.16666667,-0.20833333
2018-05-01,15:00:00,1.19954,-0.00032,-0.00047,-0.00288,-0.00386,0.00247144,0.00483248,-0.00066035,-0.16666667,-0.20833333
2018-05-01,18:00:00,1.19922,5e-05,-0.00032,-0.00079,-0.0032,0.00186091,0.00421561,-0.00068117,-0.16666667,-0.25
2018-05-01,21:00:00,1.19927,0.00123,5e-05,-0.00027,-0.00074,0.00120722,0.00340817,-0.00062577,-0.16666667,-0.20833333
2018-05-02,00:00:00,1.2005,0.00036,0.00123,0.00128,0.00096,-1.524e-05,0.00178209,-0.00044878,-0.16666667,-0.20833333
2018-05-02,03:00:00,1.20086,-0.00067,0.00036,0.00159,0.00164,-0.00025022,0.00116347,-0.00025935,-0.08333333,-0.16666667
2018-05-02,06:00:00,1.20019,0.00071,-0.00067,-0.00031,0.00092,0.0002798,0.00150006,-0.00013719,-0.08333333,-0.20833333
2018-05-02,09:00:00,1.2009,-0.004,0.00071,4e-05,4e-04,-0.00028686,0.00064636,2.478e-05,-0.08333333,-0.16666667
2018-05-02,12:00:00,1.1969,0.00055,-0.004,-0.00329,-0.00396,0.00247537,0.00380151,-9.743e-05,-0.16666667,-0.20833333
2018-05-02,15:00:00,1.19745,-0.00197,0.00055,-0.00345,-0.00274,0.00128353,0.00266028,-0.00010076,-0.16666667,-0.20833333
2018-05-02,18:00:00,1.19548,0.00112,-0.00197,-0.00142,-0.00542,0.00216896,0.00378835,-0.00018998,-0.25,-0.20833333
